21.01	71.10	71.16	33066.51	32135.38	218638.30
21.01	73.09	70.95	30656.85	31550.81	228760.46
20.59	69.35	72.59	30596.34	30037.27	221353.88
20.87	69.82	72.26	35804.76	29022.65	201458.25
20.29	70.21	71.70	34030.87	31489.40	231867.26
20.25	72.47	72.16	29727.82	30350.87	213634.52
20.90	71.41	72.06	29732.96	29740.00	205773.45
20.18	71.92	69.28	30083.58	33041.62	234355.48
20.68	73.98	68.90	31016.09	28060.77	225848.96
20.09	73.18	69.92	30365.17	31977.77	230103.79
20.62	73.29	69.08	31571.57	32207.72	203507.28
20.50	73.18	68.82	35390.41	29244.03	211253.19
20.29	72.51	71.17	33730.95	32864.02	216030.86
21.03	71.94	67.53	33871.03	29824.45	204678.44
20.30	71.06	71.90	33343.65	31816.55	214077.95
21.01	72.45	67.36	31985.98	32951.54	223798.29
20.14	73.96	70.94	32684.43	27886.40	213850.10
20.76	70.52	69.92	33186.40	29259.77	212228.92
21.13	70.33	72.42	32196.42	32873.58	207169.22
20.50	69.55	71.80	30645.20	28205.75	220735.62
20.52	69.27	70.84	35318.36	32407.68	227850.73
21.26	69.35	68.69	29735.86	28843.50	206362.61
20.86	71.38	69.04	29942.70	29155.95	229615.84
20.31	70.90	69.19	30380.63	34459.63	208806.20
20.73	72.06	68.76	30149.59	29263.48	208495.15
20.70	69.15	67.87	30081.65	32086.60	223370.78
21.15	68.98	68.25	30557.92	31122.87	225752.42
20.76	72.23	72.15	32799.38	29528.82	228017.56
20.16	73.33	70.85	31077.69	31014.56	216606.65
20.06	73.07	68.10	29579.57	31404.33	214306.73
20.55	72.07	69.72	31687.76	33099.52	231802.61
20.46	72.10	69.22	32470.71	29516.24	234257.80
20.30	70.20	71.15	32993.96	30219.05	226358.82
20.68	69.47	69.41	33446.60	32689.83	212092.37
20.48	69.54	68.02	33080.74	31730.13	219063.96
21.06	70.03	69.67	34764.01	34213.64	222283.19
20.45	70.91	70.66	34747.33	28138.58	200624.57
20.88	68.68	68.16	35798.99	30156.52	205235.97
20.59	70.74	67.96	29906.08	34038.01	204581.32
21.05	71.31	71.81	30135.40	33456.28	221646.98
21.26	73.03	67.99	35416.58	27815.80	209663.50
20.34	73.48	67.70	35410.03	31067.01	201726.68
20.05	70.06	71.72	34674.04	33755.83	200574.73
21.18	69.64	68.83	33758.96	31935.24	207761.82
20.52	69.35	69.79	34661.71	31976.49	230400.85
20.35	72.05	72.57	31843.07	34386.35	215687.59
20.98	71.62	71.51	32992.02	30313.67	225726.46
20.45	68.81	69.05	31467.71	34298.05	220032.04
20.15	73.38	67.53	31089.04	30377.43	216080.94
20.98	71.97	67.26	30191.54	30630.05	225965.64
21.03	72.96	72.03	34460.49	30723.94	201609.72
20.30	73.79	67.34	34387.79	28798.50	219668.66
20.32	69.46	70.39	33637.42	33826.74	231686.69
20.12	71.32	68.31	34892.17	30630.29	226357.22
21.25	70.24	71.25	31161.91	34469.07	232294.62
21.16	72.60	69.07	34373.10	29052.72	209968.90
20.83	69.15	69.83	33134.72	28845.09	228540.16
20.24	68.62	71.56	32610.88	28422.74	202670.79
20.98	73.82	69.97	34688.70	32410.29	200756.00
20.93	70.88	67.15	31151.42	28040.37	203720.10
20.54	69.61	69.58	30725.93	30659.98	222701.76
20.32	73.96	67.55	30830.43	33469.61	235890.57
20.94	69.84	70.87	32545.40	29302.58	224077.85
21.04	70.51	68.53	35246.31	33532.96	233959.25
20.16	71.04	69.28	30977.39	30730.78	226482.12
20.82	71.40	67.64	30342.65	31575.22	218118.93
20.19	73.09	70.89	35812.81	27947.19	212343.37
20.84	72.12	71.08	29737.46	32966.72	208785.68
20.78	72.64	70.48	32762.64	29977.77	224732.59
20.11	71.79	67.74	30990.47	33040.74	218358.70
20.26	70.85	68.46	33968.05	28009.56	227354.96
20.86	74.06	69.16	33886.40	33853.72	221950.49
20.72	73.13	69.81	35340.95	34184.22	208076.52
20.76	68.83	68.43	31797.53	30301.59	216079.13
20.21	70.61	68.86	34535.86	31660.90	233339.17
21.02	73.75	68.58	30279.72	33189.92	225609.52
20.05	71.81	68.16	35133.31	31181.19	209659.69
20.76	71.94	72.28	31212.83	28720.17	211344.41
20.09	70.96	70.26	32617.69	32130.76	206108.50
20.60	73.50	68.70	35898.73	33123.82	224587.55
20.61	70.43	72.43	32987.41	30828.89	212945.83
21.13	74.04	70.03	33687.26	31862.08	216520.39
21.12	70.90	70.23	31884.37	30807.65	228049.32
20.58	73.11	71.15	32314.63	31939.07	201014.87
20.17	70.49	71.69	32075.20	33857.77	210829.02
21.01	73.36	69.55	32807.34	29381.64	220008.05
20.07	72.30	71.28	32456.10	28830.65	222346.16
20.36	69.57	70.97	34678.64	33477.35	226644.61
21.26	69.88	70.98	31079.88	28462.89	211724.46
20.08	69.07	67.79	29188.56	32012.68	226262.19
20.87	70.90	69.69	35863.33	28427.03	232942.04
21.03	72.18	71.80	31638.72	33082.94	204658.87
20.70	73.33	71.64	35358.70	29230.92	203663.02
21.25	70.99	69.18	30317.85	30688.59	222486.97
20.77	73.24	70.13	34994.74	34250.31	201746.59
