0.55	93.53	7.90	6044.18	7070.37	33017.41
0.74	94.32	7.81	6656.18	7863.48	33281.52
0.51	93.25	6.93	6674.40	8043.03	31538.11
0.74	93.86	7.09	5920.71	6918.53	31127.24
0.43	92.70	7.24	6821.97	7092.76	32556.09
0.61	94.21	7.05	5901.41	7527.66	30694.16
0.70	92.85	7.36	5974.24	7173.61	32218.94
0.53	92.95	6.76	7791.14	6600.13	30331.38
0.55	94.08	7.89	6110.52	7121.03	29995.04
0.56	93.22	7.42	6112.98	7624.16	29655.07
0.69	93.83	7.66	6788.86	6562.69	31945.58
0.59	92.91	7.24	7427.65	7437.40	32401.09
0.54	93.87	7.20	7254.58	7747.39	30501.49
0.70	92.87	7.68	5849.61	6378.46	31320.51
0.58	94.19	7.26	7096.87	7023.35	32087.59
0.39	94.32	7.25	5887.53	8045.36	31720.75
0.72	92.72	7.84	6071.24	6512.47	33314.98
0.42	92.88	7.13	6753.41	7428.74	29872.93
0.51	92.66	6.92	6086.90	7511.01	32930.77
0.41	93.76	7.40	6438.68	8027.83	30007.15
0.46	93.02	7.60	6348.82	7258.12	32706.76
0.65	93.23	6.90	7185.92	7178.61	33200.58
0.39	94.26	7.06	5983.53	7067.85	30290.31
0.60	92.88	7.09	6053.94	7076.92	30732.69
0.57	93.50	7.37	7138.44	7541.72	33074.09
0.42	92.92	7.32	6961.70	7575.74	30254.17
0.69	93.08	6.97	6930.71	7110.87	32645.03
0.40	94.36	7.04	6219.48	7877.32	30555.23
0.39	93.03	7.23	7450.34	6619.99	33040.31
0.44	93.91	7.66	6067.29	7252.04	31232.09
0.54	93.46	7.03	5871.48	7153.39	32509.89
0.40	93.74	7.81	5872.24	6372.71	32810.70
0.66	92.95	7.43	7027.04	7084.16	30273.49
0.54	93.13	7.16	6055.04	6972.33	32982.16
0.52	94.10	7.79	5995.51	7253.73	32312.29
0.67	94.30	6.80	6780.51	7991.75	32000.02
0.49	94.23	7.42	6616.32	7920.77	32319.52
0.47	93.17	6.90	6026.62	6756.42	29770.53
0.48	92.76	7.64	7165.95	6286.87	29743.75
0.55	92.80	6.78	7427.62	7669.16	32680.54
0.42	94.34	7.82	6655.86	8034.88	33311.26
0.73	94.19	7.75	6934.87	7008.43	29928.91
0.55	94.43	7.54	5844.91	6307.38	31767.38
0.68	93.01	7.37	6585.39	6935.39	32559.46
0.62	93.26	7.67	6055.00	6673.64	30592.60
0.73	93.21	6.75	7593.49	6791.56	32037.62
0.71	94.03	7.56	7339.10	7441.19	30998.96
0.68	92.61	7.11	7065.96	6681.07	30323.23
0.62	93.50	7.12	7590.49	7309.25	30487.60
0.47	93.00	7.30	7108.08	6705.89	31199.47
0.64	93.65	7.12	7135.33	7458.64	31244.23
0.63	93.91	7.47	7013.29	6276.80	29760.73
0.50	93.17	7.14	6796.69	6309.53	31594.05
0.61	94.17	7.77	6829.01	7394.65	30975.03
0.44	93.65	7.09	7392.60	6231.17	29985.23
0.71	93.55	7.68	6542.44	7744.88	31958.71
0.68	93.10	7.11	6078.09	6235.43	29567.98
0.45	94.38	7.04	7330.01	7078.30	32318.51
0.72	93.90	7.02	7675.57	7389.52	31309.06
0.48	93.01	7.15	6449.94	6968.56	32175.97
0.72	93.70	7.38	5844.01	6997.75	31308.77
0.42	93.31	7.33	7761.86	6733.52	32044.78
0.42	94.38	7.03	6954.02	7342.76	31020.93
0.45	93.53	7.66	6431.23	7760.16	29823.28
0.68	94.40	7.74	6685.03	6543.00	30595.75
0.48	93.80	7.07	6599.45	6925.34	31821.27
0.54	93.41	7.71	7475.80	7273.10	30498.42
0.44	92.62	7.77	7488.26	7592.23	30312.16
0.66	94.17	6.84	7251.47	6491.82	30585.12
0.62	94.27	7.69	6727.13	7902.15	30630.73
0.46	93.84	7.77	6404.45	7314.10	32697.95
0.70	94.25	6.95	7450.12	6213.77	33147.12
0.63	93.46	7.73	5914.07	6537.69	32973.49
