205	500	1500	15000	30000	60000	80000
210	500	1500	15000	30000	60000	80000
215	500	1500	15000	30000	60000	80000
220	500	1500	15000	30000	60000	80000
225	500	1500	15000	30000	60000	80000
230	500	1500	15000	30000	60000	80000
235	500	1500	15000	30000	60000	80000
240	500	1500	15000	30000	60000	80000
245	500	1500	15000	30000	60000	80000
250	500	1500	15000	30000	60000	80000
255	500	1500	15000	30000	60000	80000
260	500	1500	15000	30000	60000	80000
265	500	1500	15000	30000	60000	80000
270	500	1500	15000	30000	60000	80000
275	500	1500	15000	30000	60000	80000
280	500	1500	15000	30000	60000	80000
285	500	1500	15000	30000	60000	80000
290	500	1500	15000	30000	60000	80000
295	500	1500	15000	30000	60000	80000
300	500	1500	15000	30000	60000	80000
305	500	1500	15000	30000	60000	80000
310	500	1500	15000	30000	60000	80000
315	500	1500	15000	30000	60000	80000
320	500	1500	15000	30000	60000	80000
325	500	1500	15000	30000	60000	80000
330	500	1500	15000	30000	60000	80000
335	500	1500	15000	30000	60000	80000
340	500	1500	15000	30000	60000	80000
345	500	1500	15000	30000	60000	80000
350	500	1500	15000	30000	60000	80000
355	500	1500	15000	30000	60000	80000
360	500	1500	15000	30000	60000	80000
365	500	1500	15000	30000	60000	80000
370	500	1500	15000	30000	60000	80000
375	500	1500	15000	30000	60000	80000
380	500	1500	15000	30000	60000	80000
385	500	1500	15000	30000	60000	80000
390	500	1500	15000	30000	60000	80000
395	500	1500	15000	30000	60000	80000
400	500	1350	15000	27000	54000	80000
405	500	1215	13500	29700	59400	80000
410	500	1336	12150	29700	59400	80000
415	500	1202	10935	29700	59400	80000
420	500	1081	12028	26730	59400	80000
425	500	1189	13230	29403	59400	72000
430	500	1307	11907	29403	53460	79200
435	500	1437	13097	29403	48114	71280
440	500	1437	14406	29403	52925	78408
445	500	1437	14406	29403	58217	78408
450	450	1437	14406	29403	58217	70567
455	495	1437	14406	29403	58217	77623
460	495	1437	14406	29403	58217	77623
465	445	1437	14406	29403	58217	69860
470	489	1437	14406	29403	58217	76846
475	489	1437	14406	29403	58217	76846
480	489	1437	14406	29403	58217	76846
485	489	1437	14406	29403	58217	76846
490	489	1437	14406	29403	58217	76846
495	489	1293	14406	29403	52395	76846
500	440	1163	14406	29403	57634	76846
505	484	1279	14406	29403	57634	76846
510	484	1151	14406	29403	51870	69161
515	484	1266	14406	29403	57057	76077
520	484	1392	12965	29403	57057	76077
525	484	1392	14261	26462	57057	76077
530	484	1252	14261	29108	57057	76077
535	484	1377	14261	26197	57057	76077
540	484	1377	14261	28816	57057	68469
545	484	1377	14261	25934	57057	75315
550	484	1377	12834	28527	57057	75315
555	484	1239	14117	28527	57057	75315
560	484	1362	14117	25674	57057	75315
565	435	1498	12705	28241	57057	75315
570	478	1498	13975	28241	57057	67783
575	478	1498	12577	28241	57057	74561
580	478	1498	13834	28241	57057	74561
585	430	1498	13834	28241	57057	74561
590	387	1348	12450	28241	57057	74561
595	348	1482	11205	28241	57057	74561
600	382	1482	10084	28241	51351	74561
605	420	1482	11092	28241	56486	74561
610	462	1482	12201	28241	56486	74561
615	462	1482	10980	28241	50837	74561
620	462	1482	12078	28241	55920	74561
625	462	1482	13285	28241	55920	74561
630	462	1482	11956	28241	50328	74561
635	415	1482	10760	28241	55360	67104
640	456	1333	11836	28241	55360	73814
645	456	1199	10652	28241	55360	73814
650	456	1079	11717	28241	49824	73814
655	410	1186	12888	28241	54806	73814
660	451	1304	11599	28241	54806	66432
665	496	1434	12758	28241	54806	73075
670	496	1434	14033	28241	54806	73075
675	446	1434	14033	25416	54806	73075
680	490	1434	14033	27957	54806	73075
685	490	1434	14033	25161	54806	65767
690	441	1434	14033	22644	54806	72343
695	485	1434	14033	24908	54806	79577
700	436	1434	12629	27398	54806	79577
705	392	1434	13891	27398	54806	79577
710	431	1434	12501	24658	54806	79577
715	474	1434	13751	27123	49325	79577
720	474	1434	13751	29835	54257	79577
725	474	1434	12375	29835	59682	79577
730	474	1434	13612	29835	53713	79577
735	426	1434	14973	29835	59084	79577
740	383	1434	13475	29835	59084	79577
745	421	1434	14822	29835	59084	79577
750	463	1434	14822	29835	59084	79577
755	463	1434	14822	29835	53175	79577
760	463	1290	14822	29835	47857	79577
765	416	1161	13339	29835	43071	79577
770	457	1277	14672	29835	47378	79577
775	411	1404	13204	29835	52115	79577
780	452	1404	14524	26851	46903	79577
785	497	1404	13071	29536	51593	79577
790	497	1404	14378	29536	56752	79577
795	497	1404	14378	29536	56752	79577
800	497	1263	14378	29536	51076	79577
805	497	1389	14378	26582	45968	79577
810	497	1389	14378	29240	41371	79577
815	447	1250	14378	26316	45508	79577
820	491	1375	12940	23684	50058	71619
825	491	1375	11646	26052	55063	64457
830	491	1375	12810	28657	55063	70902
835	491	1375	14091	28657	55063	77992
840	491	1237	14091	28657	55063	70192
845	491	1360	14091	28657	55063	63172
850	491	1496	14091	28657	55063	56854
855	491	1496	14091	28657	49556	51168
860	441	1496	14091	28657	54511	56284
865	485	1496	14091	25791	59962	61912
870	485	1496	14091	23211	59962	55720
875	436	1496	14091	20889	59962	50148
880	479	1496	14091	22977	59962	55162
885	479	1496	14091	25274	59962	60678
890	479	1496	12681	27801	59962	66745
895	479	1346	13949	27801	59962	60070
