11.32	45.79	91.54	41478.00	71246.00	551075.00
12.15	80.23	92.91	31092.00	39114.00	513149.00
10.52	83.27	66.70	89128.00	88368.00	192157.00
10.44	86.95	72.78	60740.00	43546.00	129635.00
9.89	48.48	91.21	97074.00	54278.00	532593.00
10.94	78.08	61.30	67345.00	24184.00	482897.00
11.40	50.12	60.12	29659.00	23930.00	483675.00
8.82	51.75	73.93	34385.00	3483.00	426200.00
11.34	82.75	75.74	20184.00	75172.00	589611.00
10.43	73.11	74.66	13312.00	68013.00	379428.00
9.18	84.92	90.16	788.00	67470.00	347723.00
12.46	72.25	91.19	34863.00	90909.00	152666.00
9.87	50.43	75.17	96149.00	58172.00	347331.00
10.30	55.37	91.75	13407.00	59688.00	552840.00
10.20	61.53	66.48	54830.00	92978.00	584284.00
10.38	54.68	59.06	67880.00	2896.00	102666.00
10.18	68.37	75.50	95954.00	96669.00	134244.00
10.66	73.83	85.82	67194.00	79968.00	579972.00
10.66	90.96	76.75	54579.00	43989.00	333449.00
10.03	80.29	56.16	70140.00	1557.00	258490.00
11.14	94.07	86.40	97020.00	35906.00	299872.00
10.64	72.66	81.67	62885.00	14981.00	354799.00
11.03	88.37	89.71	17542.00	34881.00	129454.00
12.25	49.14	86.66	79853.00	12055.00	249668.00
12.09	48.94	81.32	79906.00	83454.00	594884.00
11.01	71.90	94.67	2802.00	64205.00	599622.00
11.34	58.88	54.41	21746.00	14177.00	485527.00
9.41	77.80	54.95	15210.00	67243.00	253416.00
10.62	89.46	72.69	66904.00	58849.00	549649.00
12.24	67.97	53.87	98758.00	73905.00	492889.00
10.49	62.87	47.82	57901.00	58429.00	118110.00
11.43	54.67	58.89	31357.00	75342.00	159952.00
9.06	49.02	73.24	63611.00	42794.00	454062.00
10.58	46.37	52.56	79171.00	8875.00	354535.00
10.23	90.22	89.96	2480.00	2665.00	562001.00
10.62	55.63	61.88	58995.00	62171.00	217188.00
11.54	65.98	72.75	14273.00	14101.00	562197.00
10.00	80.21	84.35	95559.00	37104.00	161818.00
8.34	86.16	90.97	84482.00	63029.00	317542.00
9.93	82.90	86.43	28024.00	91087.00	409461.00
11.35	76.23	93.65	76448.00	55884.00	374808.00
10.34	74.67	82.99	15458.00	65714.00	453531.00
10.20	90.78	77.42	39052.00	89532.00	536977.00
10.81	78.76	47.40	38667.00	48778.00	422692.00
11.10	53.14	55.57	67987.00	74756.00	232506.00
9.69	50.18	88.50	39016.00	43238.00	141751.00
9.72	78.14	77.11	63593.00	88259.00	301175.00
10.39	74.32	54.10	58940.00	34626.00	292061.00
12.63	60.96	67.40	60278.00	58274.00	489390.00
10.72	50.44	86.65	20912.00	76023.00	250560.00
8.31	45.80	65.48	84419.00	13702.00	243347.00
12.04	48.21	58.19	81635.00	80715.00	175905.00
10.50	57.89	79.27	2981.00	84942.00	503852.00
11.24	74.04	49.07	7970.00	52374.00	151575.00
9.42	62.15	52.13	19148.00	34279.00	425676.00
9.63	46.16	89.18	50791.00	69415.00	250154.00
11.48	63.22	64.85	83856.00	14780.00	157995.00
10.70	82.99	46.77	69690.00	54356.00	229743.00
10.06	61.80	60.36	9133.00	64699.00	597273.00
11.59	82.18	76.06	81964.00	28521.00	365772.00
11.32	89.20	63.42	84560.00	96229.00	207307.00
10.50	61.07	70.30	97255.00	8894.00	118769.00
9.64	48.15	67.66	78775.00	49836.00	405267.00
10.51	66.40	63.84	12144.00	75634.00	500178.00
10.36	48.08	72.60	70921.00	19866.00	355565.00
12.35	65.98	46.55	6104.00	6127.00	309016.00
12.51	78.18	46.83	68649.00	52751.00	143238.00
9.86	72.89	91.96	22692.00	30041.00	173567.00
10.42	87.89	47.01	35350.00	33277.00	284045.00
9.97	46.47	73.71	50914.00	82188.00	327683.00
10.97	55.15	82.04	19.00	31201.00	521492.00
11.54	55.03	60.61	44310.00	22094.00	110429.00
9.82	49.15	79.76	60455.00	96451.00	164513.00
11.41	62.28	73.51	3831.00	49670.00	595934.00
9.79	83.40	89.63	1989.00	21170.00	114707.00
12.25	60.84	70.49	19128.00	34938.00	417487.00
9.98	72.87	46.87	76349.00	63267.00	223316.00
8.36	52.57	59.69	58671.00	95009.00	155191.00
9.25	74.53	76.45	8906.00	57330.00	432556.00
10.53	69.90	81.90	34240.00	6764.00	520928.00
11.01	50.75	60.70	55698.00	31632.00	382643.00
8.95	55.82	55.31	20290.00	90079.00	344274.00
