2.15	93.10	7.08	280.66	232.27	929.40
1.01	92.13	7.16	259.64	272.83	1008.49
3.14	91.35	7.47	249.89	261.12	1006.02
3.20	92.90	6.84	272.10	273.76	988.42
2.84	91.09	6.71	252.13	262.78	932.18
1.59	92.92	6.73	219.99	282.55	936.44
0.43	91.90	7.18	265.02	261.52	1020.40
1.66	92.79	7.56	258.09	295.70	1038.38
0.75	93.09	8.08	237.79	264.91	987.42
2.20	91.72	6.87	271.42	246.33	947.94
0.67	92.57	7.81	250.91	291.98	936.70
1.13	91.88	7.48	221.13	244.65	1001.14
1.30	91.73	7.87	232.09	247.17	980.84
1.70	92.83	7.43	240.42	245.32	1038.55
3.08	92.60	7.98	237.50	258.96	1040.49
3.85	91.90	8.01	262.80	283.15	981.29
2.66	92.08	8.05	244.18	283.81	956.15
0.71	92.44	6.82	255.60	283.11	983.09
3.17	92.60	7.63	244.79	259.43	1011.13
1.85	91.18	6.80	225.04	289.37	939.09
1.16	92.95	8.08	272.25	268.61	925.89
1.00	91.48	7.26	255.39	284.42	1049.84
1.56	92.35	7.10	264.09	277.96	1046.65
1.70	91.34	7.12	271.87	254.89	989.69
0.19	91.75	7.58	231.35	232.79	978.17
2.53	92.51	7.09	261.75	249.45	1070.09
3.86	91.32	7.78	253.10	272.49	974.95
0.38	92.04	6.69	243.34	241.80	939.60
3.30	92.64	7.06	265.68	290.32	961.18
3.53	93.10	7.71	234.58	274.00	1061.97
0.57	91.93	7.11	272.91	286.39	1029.92
3.66	91.95	6.76	275.61	259.82	986.95
3.93	92.58	7.27	256.83	293.92	1043.36
2.44	92.61	7.38	225.82	253.61	1033.71
2.41	93.05	7.35	231.26	281.35	1044.20
2.11	92.96	7.14	267.57	265.79	1055.44
0.23	91.78	7.95	276.60	238.80	989.59
1.48	92.16	7.95	274.87	286.40	990.81
0.14	92.95	7.63	216.52	293.93	1013.62
3.50	92.49	6.92	218.61	279.30	1027.11
4.12	91.63	7.37	241.27	296.13	1004.17
3.95	91.75	8.05	254.40	242.03	930.25
3.62	92.26	7.97	257.27	239.93	971.28
2.59	92.31	6.98	262.77	267.95	947.28
1.82	92.05	7.78	271.87	248.68	1018.89
2.79	91.48	6.92	259.33	283.42	1033.81
4.03	92.67	7.31	237.42	271.17	1068.93
0.90	92.68	7.76	247.56	259.04	1070.19
3.39	92.15	7.94	279.06	251.41	1066.12
3.36	91.55	7.87	277.44	247.15	974.90
1.09	92.32	7.38	228.48	259.31	1021.37
2.07	91.98	7.07	281.75	254.17	1012.03
2.64	92.58	7.78	281.62	240.43	959.56
3.28	91.68	7.24	252.51	271.76	929.30
1.02	92.36	6.87	223.84	270.73	942.70
3.02	92.65	7.22	281.00	238.58	950.94
0.42	91.63	7.88	283.16	252.03	921.67
3.76	91.63	7.49	252.05	287.72	1035.05
