12.24	82.68	20.47	6885.55	7154.56	139262.68
7.65	83.50	20.52	6917.29	6888.07	135846.30
1.87	82.26	20.91	7728.99	8140.99	127477.23
8.86	82.14	20.46	8462.82	8434.13	142843.06
4.45	83.31	20.40	7805.06	6624.45	130678.62
4.19	81.78	20.51	7346.31	7217.46	129157.77
9.35	82.37	20.44	9070.05	8225.21	126092.53
6.52	83.63	20.40	8224.71	7721.66	130494.01
1.06	83.26	20.52	7084.27	6840.31	155939.62
5.09	83.55	20.81	6999.17	8083.27	138920.87
7.59	82.19	20.46	7519.27	7449.71	160438.83
5.75	83.35	20.81	8455.07	7146.37	131559.31
10.59	81.81	20.64	8754.33	7938.88	142053.63
4.10	83.74	20.46	8927.60	6624.45	145816.27
11.69	83.32	20.47	8031.68	6983.58	126238.72
5.42	83.08	20.46	8235.78	7204.00	140868.28
12.18	83.99	20.75	8308.99	8137.33	125921.69
7.18	82.24	20.70	8861.22	8492.13	153097.98
12.32	82.22	20.59	8492.46	7148.70	158514.06
3.94	82.74	20.89	7342.89	8055.18	139866.97
3.82	83.83	20.23	6992.13	8394.86	145165.35
2.93	83.43	20.57	6925.05	6790.68	135408.69
10.11	81.80	20.64	7837.71	7574.97	159433.56
13.27	83.26	20.42	8727.00	8616.62	155182.54
1.21	82.48	20.45	9176.05	8302.40	148677.17
13.17	84.20	20.97	8541.90	8368.50	154394.51
6.50	82.11	20.96	7156.93	6867.39	147774.47
9.10	84.23	20.52	7698.50	7045.93	152149.62
8.58	83.97	20.35	8033.30	8677.99	154590.56
6.31	83.56	20.95	7750.85	7004.75	151760.29
11.34	83.11	20.39	8734.29	7919.98	134542.33
9.79	83.94	20.86	6919.85	7498.41	145388.12
4.11	82.89	20.73	8477.05	6713.90	155771.44
1.40	83.46	20.71	8365.20	7708.87	159971.48
12.69	82.38	20.36	8286.31	8394.38	142174.34
2.64	82.32	20.73	9229.44	6844.59	138274.78
0.43	83.39	20.54	6851.21	8586.32	147991.61
1.26	82.38	20.60	7996.45	8689.17	126779.41
9.05	83.72	20.35	7598.86	6717.97	161201.92
11.50	82.69	20.86	8084.70	7367.22	141555.08
4.61	81.82	20.25	8975.90	7917.37	158402.06
11.22	84.07	20.99	8524.84	7132.35	159950.71
2.54	82.18	20.27	7991.77	8651.82	138888.51
13.06	84.32	20.92	9209.36	8705.74	162230.25
9.29	83.20	20.85	8316.57	7006.12	145356.72
4.49	83.89	20.97	8414.12	8673.98	131264.35
0.86	83.08	20.36	8727.43	8124.22	145979.81
11.03	81.77	20.42	7555.49	8036.32	131906.31
5.62	82.47	20.66	8081.34	7303.47	130348.14
8.63	83.31	20.70	7614.72	7486.63	132820.09
2.37	83.43	20.24	6907.20	8651.65	161680.23
6.92	83.80	20.99	7961.26	7575.17	161695.12
3.30	82.01	20.24	7030.19	7633.51	128986.95
4.77	81.94	20.53	7111.92	8159.49	152752.57
8.14	83.98	20.34	6921.09	8713.98	159293.73
11.56	81.86	20.39	7745.51	6676.53	143629.86
