42.90	86.81	98.66	6321.00	10729.00	32309.00
43.21	93.31	88.75	14111.00	5167.00	41724.00
29.16	86.93	97.10	14145.00	8288.00	37016.00
35.59	99.65	88.62	10391.00	3834.00	16012.00
28.76	91.07	87.03	12907.00	5480.00	43735.00
33.74	94.17	90.01	2598.00	3898.00	40056.00
27.86	95.20	96.85	3317.00	2684.00	29321.00
32.98	99.95	89.28	8658.00	12784.00	26102.00
37.20	94.82	87.84	3912.00	11902.00	33185.00
26.05	97.92	97.05	1481.00	3531.00	40333.00
38.03	88.76	95.08	286.00	10665.00	28959.00
46.72	99.06	94.07	9673.00	10390.00	35200.00
37.20	95.78	98.09	5367.00	7938.00	32493.00
42.23	93.19	94.88	3185.00	1033.00	39407.00
37.17	98.23	88.98	12414.00	12300.00	36344.00
27.75	98.61	93.89	6084.00	9058.00	42437.00
34.62	96.86	92.40	12127.00	12535.00	30578.00
36.81	95.60	97.01	3997.00	14866.00	29971.00
35.88	91.88	88.93	9920.00	8579.00	35783.00
40.64	92.66	86.25	1640.00	9139.00	44689.00
37.23	93.97	95.15	10686.00	1847.00	30749.00
46.22	91.33	92.78	8222.00	10746.00	21854.00
25.76	95.20	86.33	4644.00	11568.00	28096.00
37.69	96.95	86.94	12617.00	13701.00	23269.00
38.93	86.38	88.30	11165.00	13015.00	31951.00
42.79	95.44	86.57	10646.00	8823.00	15332.00
38.11	90.96	99.44	9036.00	12988.00	26490.00
35.13	96.37	88.43	5741.00	13689.00	29051.00
41.60	97.10	95.73	2605.00	9369.00	41240.00
23.63	97.33	90.87	14252.00	781.00	40277.00
35.57	91.26	97.07	6735.00	11470.00	15351.00
32.51	94.33	88.20	8557.00	2720.00	23335.00
32.18	88.44	88.93	9140.00	7187.00	26814.00
32.40	89.14	96.57	12979.00	11045.00	40684.00
34.80	88.34	95.81	5431.00	1947.00	30899.00
43.82	91.69	91.81	8993.00	11869.00	40901.00
26.93	99.56	95.70	14955.00	6622.00	20342.00
35.89	98.13	88.66	5523.00	2841.00	26704.00
31.32	99.84	96.21	4670.00	385.00	36223.00
36.87	87.40	93.91	260.00	3568.00	19399.00
34.58	88.06	98.93	7241.00	2429.00	16998.00
34.13	95.09	91.91	8630.00	12321.00	28066.00
43.71	95.47	94.76	14207.00	7469.00	27828.00
43.45	87.12	89.51	2624.00	9740.00	37349.00
26.55	98.20	96.28	204.00	8666.00	37650.00
33.59	98.68	94.19	8282.00	12393.00	20998.00
37.03	90.14	97.11	872.00	10710.00	33382.00
41.96	89.36	99.55	12337.00	55.00	42549.00
33.32	93.66	91.69	1080.00	3377.00	32871.00
27.54	98.86	98.50	5551.00	14706.00	25971.00
41.66	92.61	98.79	2200.00	3706.00	40829.00
44.82	87.11	89.36	6178.00	2605.00	17641.00
42.86	87.58	96.34	8245.00	10422.00	17590.00
34.51	88.68	99.24	7474.00	5644.00	17186.00
31.95	97.00	90.71	5894.00	4822.00	21342.00
41.90	88.22	91.47	11937.00	2933.00	15172.00
34.65	98.52	99.16	6817.00	13910.00	37968.00
34.17	99.24	93.58	10813.00	8847.00	23217.00
27.15	97.56	97.81	5321.00	13173.00	37493.00
41.13	97.59	98.36	6489.00	12379.00	20523.00
46.54	97.47	88.61	5702.00	14759.00	35885.00
