2.57	92.43	8.17	40434.95	41464.62	151672.51
1.94	94.01	8.17	38187.71	44034.74	164283.96
3.06	93.04	7.34	36703.62	40057.22	154392.22
0.51	93.21	8.14	43548.72	38313.99	162832.83
2.28	92.44	7.47	41985.41	43952.65	151278.25
0.51	93.49	8.06	44303.54	41744.87	158584.19
1.24	93.27	8.03	40371.85	45800.76	150939.32
3.43	92.89	8.08	36538.09	42024.04	149386.10
2.72	92.59	8.10	36361.42	44694.68	162335.51
1.77	93.10	7.52	36568.32	42545.26	150713.41
1.67	93.96	8.32	40634.00	39878.76	150514.54
0.72	92.98	7.70	36511.64	42015.77	153309.82
2.88	92.63	8.02	38568.08	40443.02	149753.59
1.56	93.92	7.85	35943.58	42850.98	161723.11
2.35	92.94	8.21	37591.51	38069.32	157408.47
0.42	93.18	7.65	40722.40	40846.69	154630.75
1.77	92.43	7.36	40689.74	46427.39	165878.49
0.46	92.45	7.55	42367.74	40667.28	150729.64
1.64	92.65	7.44	43660.71	46740.70	167864.98
1.26	93.26	7.34	41534.72	38798.32	161010.34
0.43	92.85	8.13	41663.78	42514.99	154999.58
0.24	94.00	8.00	37161.53	43511.80	164075.70
0.49	92.48	8.18	36355.28	44693.42	158206.91
1.31	92.78	7.53	41318.19	45835.78	151991.37
1.56	93.51	7.97	42847.85	46123.59	166272.07
0.94	93.75	7.97	45782.65	40695.36	161926.12
2.71	92.55	8.19	44262.26	45031.67	149184.71
0.30	93.17	7.68	45863.47	43303.27	158131.88
3.77	92.77	7.44	36586.30	42045.58	161941.85
0.65	93.62	7.51	42420.16	42625.19	164472.86
2.83	93.44	7.48	36169.41	38922.29	163579.37
1.58	92.50	7.93	36534.23	39060.99	165890.65
2.97	92.41	8.28	41370.22	43295.43	153665.90
1.86	92.96	7.98	36124.50	39831.58	155720.67
1.25	92.60	8.15	40551.85	38404.48	157413.18
3.71	92.46	8.26	37845.55	39093.57	154918.69
1.70	93.54	7.57	40260.62	38047.18	166462.13
1.22	93.71	7.87	43167.09	45894.32	155628.64
2.49	93.44	7.50	38189.53	42064.98	163439.27
2.33	94.06	7.52	46196.91	46352.20	155895.74
2.19	93.57	7.94	37696.56	37671.21	151320.31
0.81	93.76	8.37	39507.74	43777.68	150334.79
0.31	92.57	7.36	42386.41	39527.01	153849.61
0.36	92.72	8.34	41344.58	43049.58	160611.61
1.71	92.93	8.38	45740.76	39482.98	149974.46
1.24	92.99	7.44	39712.68	38695.21	159796.86
3.56	92.42	7.83	42878.45	44173.11	167116.11
2.41	93.54	8.38	44507.49	42354.47	149444.64
3.43	93.16	7.51	36259.85	46851.15	153698.65
1.81	93.74	7.78	36220.45	46629.99	158552.70
2.65	92.73	7.87	40184.41	37979.60	159019.67
0.21	92.80	7.99	45969.87	37926.42	153342.61
3.45	93.70	8.11	36263.63	42336.85	166243.60
0.49	92.81	8.19	38531.43	46406.63	153868.20
1.06	92.58	8.02	40566.09	42787.18	157703.70
1.56	92.50	7.42	43373.61	39002.44	150825.33
3.65	93.87	7.55	37704.87	42928.43	167314.53
3.44	93.69	8.33	40328.63	44501.67	155750.36
2.81	92.67	7.98	40247.77	46158.59	156490.35
0.24	93.37	8.10	42434.56	39495.67	154172.90
0.25	93.27	7.80	44158.07	39762.24	149095.49
2.54	93.70	8.01	38098.26	46061.99	155239.52
1.35	94.06	8.39	45107.07	44815.99	154493.82
3.32	93.00	7.55	39959.55	39951.71	158669.83
2.90	93.99	7.81	41525.89	40998.23	166459.18
3.57	93.45	7.46	40360.23	42636.62	160262.12
1.11	92.64	8.11	35915.34	41186.34	163001.93
3.02	93.28	8.29	44706.48	38506.36	149005.08
0.20	92.64	7.35	43568.47	41173.04	161374.00
2.41	93.70	7.92	39166.82	47089.54	167109.98
0.46	92.49	7.41	39801.08	38202.13	152796.73
1.71	93.05	8.19	43706.31	41220.36	148753.42
1.67	93.83	7.94	41061.32	38809.64	151399.34
0.15	93.74	8.16	39987.01	42772.79	156016.01
0.20	93.30	7.44	43477.06	46904.86	164328.41
0.35	92.83	7.94	39921.05	39441.93	156293.79
2.16	93.41	8.38	40798.50	43768.22	167320.73
2.63	93.89	7.91	36510.49	40827.66	150833.23
0.72	93.35	7.80	41544.30	43460.60	155736.10
2.59	93.21	7.87	45883.15	41814.98	165782.98
3.26	93.94	7.60	42569.79	45714.08	151924.33
2.98	93.52	7.74	38623.65	40286.38	166759.69
1.42	93.52	7.33	41146.83	45714.24	153995.81
1.50	93.12	8.07	45938.37	39820.77	149281.46
0.52	92.53	7.52	36945.32	45726.39	160111.45
3.09	92.93	7.83	41833.10	45254.63	154830.25
