2.20	83.91	20.52	243.25	250.73	4650.37
1.53	82.95	20.71	279.04	244.42	5158.16
0.81	85.17	20.63	249.49	274.64	5204.85
1.73	83.31	20.72	234.33	248.20	5125.43
1.67	84.04	20.84	242.28	287.71	4063.72
1.15	83.85	20.48	250.53	265.83	4695.65
1.85	83.03	20.55	295.40	293.64	5181.07
1.78	82.95	21.01	262.35	267.32	4412.40
1.62	83.54	20.30	266.67	244.50	5051.30
1.61	84.34	20.82	234.91	248.89	4396.00
1.11	82.87	20.95	287.22	265.74	4041.25
1.78	83.73	20.39	294.02	256.16	4660.09
1.37	85.20	20.64	237.50	250.20	4680.85
1.11	84.97	20.76	275.91	267.09	4508.12
0.89	84.10	20.63	239.16	270.29	4498.17
1.25	83.37	20.80	232.28	293.44	5237.57
1.49	83.09	20.30	241.81	240.26	4023.57
0.82	85.11	20.66	263.75	284.29	4159.19
1.36	83.14	20.89	240.41	272.75	4106.52
1.88	84.33	20.64	276.52	270.38	4764.64
2.20	83.67	20.77	296.96	268.81	5201.62
2.08	83.09	20.38	268.67	265.52	4218.08
0.96	84.65	20.33	252.96	246.51	4172.44
1.99	83.27	20.99	252.34	271.07	4020.49
1.66	84.48	20.89	266.60	292.05	5241.25
1.60	82.86	20.45	277.42	294.44	4225.78
2.20	84.94	21.02	267.71	282.10	4200.32
1.27	84.86	20.25	261.97	253.54	4454.03
1.30	83.59	20.43	276.87	258.43	4683.52
2.22	84.87	20.44	229.80	240.81	5013.16
1.09	85.03	20.68	263.88	254.20	4905.06
1.58	84.22	20.41	255.58	291.14	4625.48
1.19	84.35	20.76	253.93	234.32	4147.57
2.19	83.83	20.50	282.94	258.82	4717.37
1.26	83.62	21.00	287.64	292.61	4483.41
2.01	83.50	20.45	273.73	296.25	4905.98
1.81	85.08	20.26	303.14	251.33	5231.35
1.42	84.86	20.87	250.40	253.45	4945.79
0.90	84.00	20.78	240.62	238.52	4834.29
0.95	84.14	20.45	257.16	281.62	4909.29
1.33	85.08	20.26	293.37	292.85	5265.02
1.81	82.99	20.44	302.80	251.44	5242.54
1.76	83.41	20.64	255.68	242.25	4855.61
1.42	84.35	20.60	297.87	297.25	4858.72
1.40	82.97	20.60	258.10	297.42	4223.36
1.17	83.12	20.99	233.53	280.30	4470.20
1.63	83.56	20.59	270.69	264.58	4072.27
1.50	83.47	20.71	273.25	269.14	4932.10
2.18	83.49	20.48	268.03	285.46	4566.36
1.60	84.94	20.71	296.23	292.69	4175.03
2.10	84.83	20.81	272.51	298.87	5011.75
1.23	82.93	20.25	236.11	270.38	5075.27
1.79	83.97	20.51	245.59	298.86	4546.46
1.03	85.08	20.32	261.44	266.86	4969.19
0.98	84.37	21.02	243.09	277.00	4472.52
1.26	84.91	20.39	247.87	291.22	5039.71
1.37	84.86	20.97	295.84	297.87	4203.70
1.00	83.99	20.32	231.26	284.65	4655.19
